FAMILY,1
TOOLS,2
FAMILY,6
TOOLS,5
SPORTS,1
TOOLS,0
LIFESTYLE,2
BUSINESS,1
PRODUCTIVITY,0
FINANCE,8
FAMILY,3
BOOKS_AND_REFERENCE,0
SOCIAL,5
BUSINESS,13
TOOLS,1
HOUSE_AND_HOME,0
PRODUCTIVITY,0
GAME,5
PRODUCTIVITY,7
EVENTS,7
TRAVEL_AND_LOCAL,0
FAMILY,2
FAMILY,13
BUSINESS,2
FAMILY,5
BUSINESS,8
PHOTOGRAPHY,2
HEALTH_AND_FITNESS,17
FAMILY,5
COMMUNICATION,3
BUSINESS,15
PRODUCTIVITY,0
HEALTH_AND_FITNESS,4
FAMILY,0
TOOLS,0
GAME,4
SPORTS,3
PRODUCTIVITY,8
BUSINESS,1
FAMILY,1
PRODUCTIVITY,3
BUSINESS,29
EVENTS,0
SOCIAL,0
FINANCE,1
TOOLS,0
FAMILY,2
TRAVEL_AND_LOCAL,0
LIFESTYLE,3
PERSONALIZATION,4
FAMILY,13
FINANCE,0
BUSINESS,1
FAMILY,1
HEALTH_AND_FITNESS,2
FAMILY,2
BUSINESS,4
COMMUNICATION,2
FAMILY,0
BUSINESS,0
PRODUCTIVITY,0
FAMILY,0
TOOLS,8
TOOLS,0
TOOLS,2
FAMILY,0
NEWS_AND_MAGAZINES,4
NEWS_AND_MAGAZINES,10
FAMILY,1
COMMUNICATION,1
TOOLS,10
LIFESTYLE,9
BUSINESS,2
SHOPPING,1
EVENTS,3
FAMILY,8
FAMILY,18
TOOLS,19
FAMILY,1
SOCIAL,2
FAMILY,1
COMMUNICATION,0
TOOLS,1
PRODUCTIVITY,43
MEDICAL,2
FAMILY,4
FAMILY,4
TRAVEL_AND_LOCAL,0
FAMILY,5
COMMUNICATION,0
BUSINESS,8
SOCIAL,1
BUSINESS,0
BUSINESS,0
BUSINESS,0
HEALTH_AND_FITNESS,1
BUSINESS,1
BUSINESS,0
EVENTS,1
BUSINESS,0
LIFESTYLE,0
BUSINESS,0
FAMILY,0
BUSINESS,0
BUSINESS,0
FAMILY,0
TRAVEL_AND_LOCAL,4
FAMILY,1
FINANCE,1
BOOKS_AND_REFERENCE,14
FINANCE,2
PRODUCTIVITY,4
BUSINESS,3
FAMILY,9
COMMUNICATION,4
PRODUCTIVITY,9
EVENTS,0
FAMILY,0
LIFESTYLE,2
TOOLS,0
MEDICAL,4
FAMILY,3
TOOLS,9
MEDICAL,11
AUTO_AND_VEHICLES,0
FAMILY,0
MEDICAL,0
TOOLS,13
FAMILY,11
MEDICAL,0
FAMILY,20
GAME,7
SHOPPING,3
BUSINESS,6
LIFESTYLE,2
PRODUCTIVITY,3
MEDICAL,0
MEDICAL,1
TOOLS,19
PRODUCTIVITY,1
BUSINESS,10
BUSINESS,3
COMMUNICATION,6
NEWS_AND_MAGAZINES,58
PERSONALIZATION,3
FAMILY,8
FAMILY,4
GAME,7
GAME,13
COMMUNICATION,19
LIBRARIES_AND_DEMO,3
GAME,11
LIFESTYLE,10
FAMILY,0
FAMILY,7
FINANCE,0
NEWS_AND_MAGAZINES,2
BUSINESS,0
BOOKS_AND_REFERENCE,0
FAMILY,5
FINANCE,1
COMMUNICATION,0
BUSINESS,2
LIFESTYLE,1
BOOKS_AND_REFERENCE,2
FINANCE,0
LIFESTYLE,1
FAMILY,3
BUSINESS,3
SOCIAL,0
BUSINESS,1
BUSINESS,0
PRODUCTIVITY,0
NEWS_AND_MAGAZINES,3
SPORTS,2
BUSINESS,2
LIFESTYLE,0
MAPS_AND_NAVIGATION,1
BUSINESS,2
BUSINESS,0
AUTO_AND_VEHICLES,1
MAPS_AND_NAVIGATION,8
AUTO_AND_VEHICLES,9
HOUSE_AND_HOME,13
AUTO_AND_VEHICLES,0
FAMILY,11
LIFESTYLE,14
SHOPPING,2
BUSINESS,0
NEWS_AND_MAGAZINES,2
BOOKS_AND_REFERENCE,0
BUSINESS,0
FINANCE,1
BUSINESS,0
BUSINESS,1
TOOLS,0
TOOLS,5
HEALTH_AND_FITNESS,0
TOOLS,1
NEWS_AND_MAGAZINES,0
FAMILY,6
PRODUCTIVITY,1
GAME,15
PERSONALIZATION,21
SOCIAL,0
TOOLS,5
PRODUCTIVITY,0
FAMILY,5
BUSINESS,0
BUSINESS,3
BUSINESS,0
BUSINESS,2
BUSINESS,0
PRODUCTIVITY,15
BUSINESS,2
BUSINESS,1
FAMILY,13
BUSINESS,4
SPORTS,0
SOCIAL,0
PRODUCTIVITY,1
BUSINESS,9
BUSINESS,1
EVENTS,0
SHOPPING,0
SOCIAL,6
FAMILY,0
COMMUNICATION,7
HOUSE_AND_HOME,2
SPORTS,7
COMMUNICATION,0
SPORTS,0
FAMILY,0
SOCIAL,4
SOCIAL,2
BUSINESS,6
SPORTS,6
NEWS_AND_MAGAZINES,2
MAPS_AND_NAVIGATION,0
NEWS_AND_MAGAZINES,4
GAME,2
SPORTS,9
SPORTS,10
FINANCE,20
FAMILY,2
TOOLS,1
PHOTOGRAPHY,2
HEALTH_AND_FITNESS,3
BUSINESS,2
LIFESTYLE,19
FAMILY,0
FAMILY,1
FAMILY,2
FINANCE,0
FAMILY,2
HEALTH_AND_FITNESS,2
PERSONALIZATION,2
PERSONALIZATION,3
FAMILY,4
TOOLS,0
BOOKS_AND_REFERENCE,10
FOOD_AND_DRINK,0
HOUSE_AND_HOME,0
HEALTH_AND_FITNESS,2
BUSINESS,0
SOCIAL,2
TRAVEL_AND_LOCAL,1
FAMILY,0
PERSONALIZATION,0
BOOKS_AND_REFERENCE,3
FAMILY,0
FAMILY,3
FAMILY,0
GAME,2
FAMILY,1
FAMILY,1
MEDICAL,0
MEDICAL,2
HEALTH_AND_FITNESS,9
FAMILY,4
FAMILY,9
BUSINESS,27
PERSONALIZATION,4
FAMILY,4
FAMILY,4
FINANCE,0
PERSONALIZATION,4
FAMILY,2
TOOLS,13
COMMUNICATION,5
FAMILY,1
COMMUNICATION,0
FAMILY,15
PERSONALIZATION,1
TOOLS,2
TRAVEL_AND_LOCAL,10
PERSONALIZATION,0
PERSONALIZATION,0
PERSONALIZATION,2
PERSONALIZATION,1
PERSONALIZATION,2
PERSONALIZATION,3
PERSONALIZATION,2
TOOLS,1
PRODUCTIVITY,12
TOOLS,1
VIDEO_PLAYERS,2
GAME,2
SPORTS,2
SPORTS,0
BUSINESS,1
SPORTS,0
SPORTS,9
SPORTS,0
SPORTS,0
SPORTS,5
SPORTS,4
SPORTS,2
SPORTS,6
SPORTS,2
SPORTS,0
SPORTS,0
SPORTS,1
SPORTS,0
SPORTS,1
SPORTS,2
SPORTS,0
SPORTS,1
SPORTS,0
SPORTS,3
PRODUCTIVITY,0
SPORTS,1
SPORTS,0
SPORTS,2
SPORTS,0
SPORTS,0
SPORTS,3
SPORTS,2
SPORTS,0
SPORTS,36
SPORTS,0
SPORTS,0
TOOLS,3
PRODUCTIVITY,6
EVENTS,0
PRODUCTIVITY,0
LIFESTYLE,5
FAMILY,1
TRAVEL_AND_LOCAL,3
PRODUCTIVITY,0
LIFESTYLE,1
LIFESTYLE,4
BOOKS_AND_REFERENCE,1
BOOKS_AND_REFERENCE,1
FAMILY,0
PERSONALIZATION,0
PERSONALIZATION,4
PERSONALIZATION,0
PERSONALIZATION,0
BUSINESS,14
PERSONALIZATION,0
BOOKS_AND_REFERENCE,1
BOOKS_AND_REFERENCE,1
LIFESTYLE,4
BOOKS_AND_REFERENCE,1
BOOKS_AND_REFERENCE,0
BOOKS_AND_REFERENCE,2
COMMUNICATION,0
COMMUNICATION,0
BOOKS_AND_REFERENCE,0
PERSONALIZATION,6
TOOLS,9
PERSONALIZATION,6
PERSONALIZATION,5
FAMILY,19
COMMUNICATION,0
COMMUNICATION,1
COMMUNICATION,0
COMMUNICATION,5
COMMUNICATION,1
GAME,2
COMMUNICATION,2
FINANCE,10
FAMILY,0
BUSINESS,7
GAME,5
COMMUNICATION,2
BUSINESS,2
BUSINESS,7
BUSINESS,0
COMMUNICATION,0
GAME,14
COMMUNICATION,0
FAMILY,17
BUSINESS,0
FAMILY,16
FINANCE,1
FINANCE,1
COMMUNICATION,0
NEWS_AND_MAGAZINES,0
AUTO_AND_VEHICLES,1
EVENTS,8
LIFESTYLE,1
BUSINESS,0
LIFESTYLE,0
NEWS_AND_MAGAZINES,0
SPORTS,1
GAME,1
PERSONALIZATION,1
FAMILY,0
LIFESTYLE,3
MEDICAL,1
TOOLS,2
BUSINESS,19
AUTO_AND_VEHICLES,4
BUSINESS,2
FAMILY,6
PRODUCTIVITY,0
VIDEO_PLAYERS,1
SOCIAL,7
FAMILY,7
BUSINESS,0
FAMILY,4
